514,BALLOON,0.25,0.5,NULL
514,PD,0.01067,0.02024,NULL
514,LGD,0,1,NULL
514,CURRENCY,NULL,NULL,RUR
514,PRODUCT,NULL,NULL,1-M813EC
514,CREDIT_MODE,NULL,NULL,Credit Contract
514,CREDIT_INSTRUMENT,NULL,NULL,Credit
514,TARGET_GR,NULL,NULL,01
515,DUR,12.0,18.0,NULL
515,EXP,0.1,0.11,NULL
515,AVP,0.0,0.0018,NULL
515,PRIV,0.5,0.75,NULL
515,BALLOON,0.5,0.75,NULL
515,PD,0.00563,0.01067,NULL
515,LGD,0,1,NULL
515,CURRENCY,NULL,NULL,RUR
515,PRODUCT,NULL,NULL,1-M813EC
515,CREDIT_MODE,NULL,NULL,Credit Contract
515,CREDIT_INSTRUMENT,NULL,NULL,Credit
515,TARGET_GR,NULL,NULL,01
516,DUR,12.0,18.0,NULL
516,EXP,0.1,0.11,NULL
516,AVP,0.0,0.0018,NULL
516,PRIV,0.75,1.0,NULL
516,BALLOON,0.75,1.0,NULL
516,PD,0.0,0.00563,NULL
516,LGD,0,1,NULL
516,CURRENCY,NULL,NULL,RUR
516,PRODUCT,NULL,NULL,1-M813EC
516,CREDIT_MODE,NULL,NULL,Credit Contract
516,CREDIT_INSTRUMENT,NULL,NULL,Credit
516,TARGET_GR,NULL,NULL,01
517,DUR,12.0,18.0,NULL
517,EXP,0.14,0.15,NULL
517,AVP,0.0,0.0018,NULL
517,PRIV,0.0,0.25,NULL
517,BALLOON,0.0,0.25,NULL
517,PD,0.01067,0.02024,NULL
517,LGD,0,1,NULL
517,CURRENCY,NULL,NULL,RUR
517,PRODUCT,NULL,NULL,1-M813EC
517,CREDIT_MODE,NULL,NULL,Credit Contract
517,CREDIT_INSTRUMENT,NULL,NULL,Credit
517,TARGET_GR,NULL,NULL,01
518,DUR,12.0,18.0,NULL
518,EXP,0.18,0.19,NULL
518,AVP,0.0,0.0018,NULL
518,PRIV,0.0,0.25,NULL
518,BALLOON,0.0,0.25,NULL
518,PD,0.00563,0.01067,NULL
518,LGD,0,1,NULL
518,CURRENCY,NULL,NULL,RUR
518,PRODUCT,NULL,NULL,1-M813EC
518,CREDIT_MODE,NULL,NULL,Credit Contract
518,CREDIT_INSTRUMENT,NULL,NULL,Credit
518,TARGET_GR,NULL,NULL,01
